ID_Producto,Nombre,Categoría,Subcategoría,Marca,Precio_MXN,Stock,Calificación
PROD-01197,Maquillaje EcoLine Modelo 29,Belleza y Cuidado Personal,Maquillaje,EcoLine,1453.58,92,4.0
PROD-01198,Bloques BrandC Modelo 61,Juguetes,Bloques,BrandC,1415.08,231,3.4
PROD-01199,Camping BrandA Modelo 60,Deportes,Camping,BrandA,904.04,283,4.1
PROD-01200,Ciencia PremiumCorp Modelo 10,Libros,Ciencia,PremiumCorp,260.81,50,4.9
PROD-01201,Ficción EcoLine Modelo 56,Libros,Ficción,EcoLine,86.61,230,4.8
PROD-01202,Decoración PremiumCorp Modelo 58,Hogar y Cocina,Decoración,PremiumCorp,1357.25,67,3.5
PROD-01203,Biografías BrandD Modelo 76,Libros,Biografías,BrandD,968.96,30,3.5
PROD-01204,Accesorios Auto Essentials Modelo 72,Automotriz,Accesorios Auto,Essentials,710.19,95,5.0
PROD-01205,Laptops BrandA Modelo 29,Electrónica,Laptops,BrandA,408.26,13,4.3
PROD-01206,Herramientas PremiumCorp Modelo 52,Automotriz,Herramientas,PremiumCorp,1427.88,181,4.2
PROD-01207,Herramientas BrandA Modelo 54,Automotriz,Herramientas,BrandA,1471.54,103,4.4
PROD-01208,Teléfonos BrandC Modelo 53,Electrónica,Teléfonos,BrandC,676.97,77,3.4
PROD-01209,Electrodomésticos EcoLine Modelo 27,Hogar y Cocina,Electrodomésticos,EcoLine,1176.13,293,4.8
PROD-01210,Ficción BrandA Modelo 63,Libros,Ficción,BrandA,1025.18,46,3.3
PROD-01211,Utensilios BrandF Modelo 26,Hogar y Cocina,Utensilios,BrandF,1393.56,188,3.1
PROD-01212,Ficción BrandC Modelo 81,Libros,Ficción,BrandC,598.49,275,4.4
PROD-01213,Limpieza BrandE Modelo 41,Automotriz,Limpieza,BrandE,1187.88,263,4.5
PROD-01214,Cabello Essentials Modelo 78,Belleza y Cuidado Personal,Cabello,Essentials,1271.1,340,3.5
PROD-01215,Muebles PremiumCorp Modelo 87,Hogar y Cocina,Muebles,PremiumCorp,882.03,57,3.3
PROD-01216,Laptops BrandA Modelo 37,Electrónica,Laptops,BrandA,1061.9,301,4.0
PROD-01217,No Ficción BrandA Modelo 66,Libros,No Ficción,BrandA,77.08,180,4.2
PROD-01218,Muñecas BrandB Modelo 54,Juguetes,Muñecas,BrandB,1208.01,60,4.7
PROD-01219,Limpieza BrandF Modelo 26,Automotriz,Limpieza,BrandF,662.03,64,3.9
PROD-01220,Bloques BrandB Modelo 17,Juguetes,Bloques,BrandB,1033.06,285,4.7
PROD-01221,Electrodomésticos BrandA Modelo 25,Hogar y Cocina,Electrodomésticos,BrandA,1154.8,1,5.0
PROD-01222,Audio BrandA Modelo 54,Electrónica,Audio,BrandA,271.02,274,4.1
PROD-01223,Maquillaje BrandF Modelo 11,Belleza y Cuidado Personal,Maquillaje,BrandF,1108.61,291,3.1
PROD-01224,Camisas BrandB Modelo 71,Ropa y Calzado,Camisas,BrandB,716.05,327,3.0
PROD-01225,Maquillaje BrandA Modelo 31,Belleza y Cuidado Personal,Maquillaje,BrandA,181.77,122,3.4
PROD-01226,Ficción BrandB Modelo 45,Libros,Ficción,BrandB,1330.31,318,3.3
PROD-01227,Biografías Essentials Modelo 94,Libros,Biografías,Essentials,1289.18,159,4.8
PROD-01228,Limpieza BrandB Modelo 74,Automotriz,Limpieza,BrandB,242.91,271,4.5
PROD-01229,Juegos de Mesa BrandE Modelo 54,Juguetes,Juegos de Mesa,BrandE,1286.39,267,4.1
PROD-01230,Pantalones EcoLine Modelo 75,Ropa y Calzado,Pantalones,EcoLine,458.29,182,3.2
PROD-01231,Muebles BrandB Modelo 68,Hogar y Cocina,Muebles,BrandB,77.23,41,4.6
PROD-01232,Accesorios BrandC Modelo 38,Electrónica,Accesorios,BrandC,507.93,206,4.1
PROD-01233,Pantalones BrandE Modelo 77,Ropa y Calzado,Pantalones,BrandE,914.45,270,3.8
PROD-01234,Perfumes BrandF Modelo 29,Belleza y Cuidado Personal,Perfumes,BrandF,352.95,28,4.5
PROD-01235,Camisas Essentials Modelo 82,Ropa y Calzado,Camisas,Essentials,244.95,252,4.2
PROD-01236,Accesorios Auto BrandD Modelo 60,Automotriz,Accesorios Auto,BrandD,609.1,350,4.8
PROD-01237,Bloques PremiumCorp Modelo 36,Juguetes,Bloques,PremiumCorp,927.02,321,4.1
PROD-01238,Laptops Essentials Modelo 10,Electrónica,Laptops,Essentials,1444.91,76,4.1
PROD-01239,Camping BrandD Modelo 48,Deportes,Camping,BrandD,917.62,156,3.5
PROD-01240,Herramientas Essentials Modelo 41,Automotriz,Herramientas,Essentials,179.94,245,4.9
PROD-01241,Ficción EcoLine Modelo 67,Libros,Ficción,EcoLine,1461.2,57,3.6
PROD-01242,Limpieza BrandC Modelo 27,Automotriz,Limpieza,BrandC,501.6,213,3.2
PROD-01243,Utensilios PremiumCorp Modelo 51,Hogar y Cocina,Utensilios,PremiumCorp,1011.03,347,4.1
PROD-01244,Ciclismo EcoLine Modelo 12,Deportes,Ciclismo,EcoLine,306.85,120,3.8
PROD-01245,Laptops BrandA Modelo 30,Electrónica,Laptops,BrandA,1443.47,135,4.8
PROD-01246,Muebles BrandD Modelo 98,Hogar y Cocina,Muebles,BrandD,97.59,131,3.1
PROD-01247,Bloques BrandC Modelo 28,Juguetes,Bloques,BrandC,1317.32,304,3.6
PROD-01248,Teléfonos PremiumCorp Modelo 53,Electrónica,Teléfonos,PremiumCorp,408.16,52,4.5
PROD-01249,Electrodomésticos BrandE Modelo 87,Hogar y Cocina,Electrodomésticos,BrandE,1166.38,230,3.4
PROD-01250,Audio BrandF Modelo 87,Electrónica,Audio,BrandF,1267.28,261,4.4
PROD-01251,Radiocontrol BrandB Modelo 25,Juguetes,Radiocontrol,BrandB,1088.2,172,4.0
PROD-01252,Accesorios Auto BrandC Modelo 40,Automotriz,Accesorios Auto,BrandC,863.25,228,4.8
PROD-01253,Decoración PremiumCorp Modelo 77,Hogar y Cocina,Decoración,PremiumCorp,552.65,127,4.3
PROD-01254,Accesorios Auto EcoLine Modelo 70,Automotriz,Accesorios Auto,EcoLine,135.55,116,4.7
PROD-01255,Biografías Essentials Modelo 53,Libros,Biografías,Essentials,1273.35,30,4.3
PROD-01256,Running BrandB Modelo 52,Deportes,Running,BrandB,562.87,141,3.2
PROD-01257,Accesorios PremiumCorp Modelo 59,Electrónica,Accesorios,PremiumCorp,922.19,175,3.3
PROD-01258,Radiocontrol EcoLine Modelo 60,Juguetes,Radiocontrol,EcoLine,879.98,121,3.9
PROD-01259,Laptops PremiumCorp Modelo 46,Electrónica,Laptops,PremiumCorp,71.62,160,3.9
PROD-01260,Juegos de Mesa PremiumCorp Modelo 21,Juguetes,Juegos de Mesa,PremiumCorp,1157.36,48,3.8
PROD-01261,Limpieza PremiumCorp Modelo 80,Automotriz,Limpieza,PremiumCorp,649.12,289,3.9
PROD-01262,No Ficción BrandE Modelo 58,Libros,No Ficción,BrandE,301.17,41,4.7
PROD-01263,Ciencia BrandD Modelo 17,Libros,Ciencia,BrandD,913.8,95,3.1
PROD-01264,Gimnasio BrandE Modelo 96,Deportes,Gimnasio,BrandE,377.6,109,4.6
PROD-01265,Ficción BrandF Modelo 28,Libros,Ficción,BrandF,531.34,340,3.8
PROD-01266,Chaqueta EcoLine Modelo 12,Ropa y Calzado,Chaqueta,EcoLine,322.64,326,3.4
PROD-01267,Limpieza EcoLine Modelo 58,Automotriz,Limpieza,EcoLine,913.73,314,4.9
PROD-01268,Accesorios Auto PremiumCorp Modelo 12,Automotriz,Accesorios Auto,PremiumCorp,1040.89,107,4.1
PROD-01269,Utensilios BrandA Modelo 17,Hogar y Cocina,Utensilios,BrandA,194.35,100,3.0
PROD-01270,Camping BrandF Modelo 82,Deportes,Camping,BrandF,947.44,17,3.8
PROD-01271,Laptops BrandE Modelo 43,Electrónica,Laptops,BrandE,682.21,63,3.7
PROD-01272,Chaqueta BrandA Modelo 72,Ropa y Calzado,Chaqueta,BrandA,244.42,59,3.5
PROD-01273,Decoración BrandC Modelo 26,Hogar y Cocina,Decoración,BrandC,480.72,223,4.9
PROD-01274,Accesorios PremiumCorp Modelo 69,Electrónica,Accesorios,PremiumCorp,445.42,243,3.3
PROD-01275,Cabello BrandE Modelo 95,Belleza y Cuidado Personal,Cabello,BrandE,494.86,40,4.6
PROD-01276,Bloques BrandE Modelo 30,Juguetes,Bloques,BrandE,791.92,241,3.9
PROD-01277,Muñecas BrandE Modelo 83,Juguetes,Muñecas,BrandE,1455.73,56,3.1
PROD-01278,Limpieza PremiumCorp Modelo 55,Automotriz,Limpieza,PremiumCorp,1303.76,218,3.6
PROD-01279,Cabello BrandD Modelo 98,Belleza y Cuidado Personal,Cabello,BrandD,353.23,10,3.8
PROD-01280,Gimnasio BrandE Modelo 32,Deportes,Gimnasio,BrandE,758.64,96,5.0
PROD-01281,Decoración BrandD Modelo 94,Hogar y Cocina,Decoración,BrandD,736.49,214,3.9
PROD-01282,Chaqueta Essentials Modelo 47,Ropa y Calzado,Chaqueta,Essentials,405.51,246,4.7
PROD-01283,Muebles BrandF Modelo 92,Hogar y Cocina,Muebles,BrandF,1474.94,298,3.3
PROD-01284,Bloques BrandA Modelo 39,Juguetes,Bloques,BrandA,575.74,258,4.5
PROD-01285,Zapatos BrandE Modelo 31,Ropa y Calzado,Zapatos,BrandE,1015.14,98,3.1
PROD-01286,Utensilios BrandE Modelo 89,Hogar y Cocina,Utensilios,BrandE,930.06,223,3.1
PROD-01287,Muñecas Essentials Modelo 18,Juguetes,Muñecas,Essentials,957.53,281,4.2
PROD-01288,Running BrandE Modelo 63,Deportes,Running,BrandE,141.96,128,4.9
PROD-01289,Skincare BrandD Modelo 67,Belleza y Cuidado Personal,Skincare,BrandD,1096.49,284,4.9
PROD-01290,Zapatos BrandA Modelo 44,Ropa y Calzado,Zapatos,BrandA,188.27,44,3.6
PROD-01291,Skincare BrandB Modelo 27,Belleza y Cuidado Personal,Skincare,BrandB,407.99,16,3.5
PROD-01292,Biografías PremiumCorp Modelo 54,Libros,Biografías,PremiumCorp,351.43,4,3.2
PROD-01293,Camisas BrandF Modelo 44,Ropa y Calzado,Camisas,BrandF,1278.45,211,3.5
PROD-01294,Skincare BrandD Modelo 49,Belleza y Cuidado Personal,Skincare,BrandD,110.08,173,4.9
PROD-01295,Herramientas BrandD Modelo 53,Automotriz,Herramientas,BrandD,549.89,124,4.6
PROD-01296,Accesorios EcoLine Modelo 69,Electrónica,Accesorios,EcoLine,796.68,160,3.4
PROD-01297,Teléfonos BrandE Modelo 40,Electrónica,Teléfonos,BrandE,1135.25,177,3.0
PROD-01298,Ciclismo BrandA Modelo 93,Deportes,Ciclismo,BrandA,41.38,87,3.6
PROD-01299,Camping BrandA Modelo 87,Deportes,Camping,BrandA,255.34,213,4.6
PROD-01300,Zapatos PremiumCorp Modelo 48,Ropa y Calzado,Zapatos,PremiumCorp,1313.76,215,4.4
PROD-01301,Accesorios Auto Essentials Modelo 52,Automotriz,Accesorios Auto,Essentials,1466.47,257,4.7
PROD-01302,Ciencia BrandB Modelo 49,Libros,Ciencia,BrandB,896.95,5,3.3
PROD-01303,Perfumes BrandD Modelo 39,Belleza y Cuidado Personal,Perfumes,BrandD,1146.93,133,3.8
PROD-01304,Laptops BrandE Modelo 89,Electrónica,Laptops,BrandE,568.13,86,4.9
PROD-01305,Juegos de Mesa PremiumCorp Modelo 53,Juguetes,Juegos de Mesa,PremiumCorp,948.9,227,4.0
PROD-01306,Camisas BrandC Modelo 30,Ropa y Calzado,Camisas,BrandC,897.22,77,4.6
PROD-01307,Accesorios Auto PremiumCorp Modelo 37,Automotriz,Accesorios Auto,PremiumCorp,1240.32,247,3.5
PROD-01308,Accesorios Auto BrandB Modelo 57,Automotriz,Accesorios Auto,BrandB,305.55,114,3.1
PROD-01309,Cabello BrandB Modelo 88,Belleza y Cuidado Personal,Cabello,BrandB,1241.69,194,3.1
PROD-01310,Running BrandF Modelo 96,Deportes,Running,BrandF,290.52,126,3.5
PROD-01311,Ficción PremiumCorp Modelo 52,Libros,Ficción,PremiumCorp,130.34,176,3.8
PROD-01312,Biografías BrandD Modelo 17,Libros,Biografías,BrandD,1218.65,121,4.6
PROD-01313,Accesorios EcoLine Modelo 39,Electrónica,Accesorios,EcoLine,1104.28,128,4.6
PROD-01314,Radiocontrol BrandF Modelo 74,Juguetes,Radiocontrol,BrandF,242.14,22,4.5
PROD-01315,Audio BrandD Modelo 82,Electrónica,Audio,BrandD,267.95,213,4.4
PROD-01316,Electrodomésticos BrandD Modelo 69,Hogar y Cocina,Electrodomésticos,BrandD,1083.39,59,3.6
PROD-01317,Ciclismo Essentials Modelo 36,Deportes,Ciclismo,Essentials,1427.24,60,4.8
PROD-01318,Accesorios Auto BrandE Modelo 17,Automotriz,Accesorios Auto,BrandE,513.73,100,4.3
PROD-01319,Muebles BrandE Modelo 44,Hogar y Cocina,Muebles,BrandE,1470.76,316,4.3
PROD-01320,Pantalones Essentials Modelo 41,Ropa y Calzado,Pantalones,Essentials,1486.61,182,3.6
PROD-01321,Muebles BrandD Modelo 81,Hogar y Cocina,Muebles,BrandD,1149.06,278,3.3
PROD-01322,Maquillaje BrandF Modelo 82,Belleza y Cuidado Personal,Maquillaje,BrandF,74.67,304,4.1
PROD-01323,Biografías BrandA Modelo 87,Libros,Biografías,BrandA,184.88,192,4.6
PROD-01324,Biografías BrandF Modelo 24,Libros,Biografías,BrandF,797.17,123,4.2
PROD-01325,Accesorios BrandE Modelo 51,Electrónica,Accesorios,BrandE,1454.6,22,3.6
PROD-01326,Skincare Essentials Modelo 35,Belleza y Cuidado Personal,Skincare,Essentials,396.74,26,3.8
PROD-01327,Chaqueta Essentials Modelo 43,Ropa y Calzado,Chaqueta,Essentials,776.63,272,3.6
PROD-01328,Pantalones EcoLine Modelo 71,Ropa y Calzado,Pantalones,EcoLine,1087.22,175,5.0
PROD-01329,Gimnasio BrandD Modelo 90,Deportes,Gimnasio,BrandD,1440.43,106,3.3
PROD-01330,Perfumes BrandA Modelo 74,Belleza y Cuidado Personal,Perfumes,BrandA,130.32,53,5.0
PROD-01331,Laptops PremiumCorp Modelo 34,Electrónica,Laptops,PremiumCorp,1165.71,219,3.4
PROD-01332,Ciclismo BrandB Modelo 24,Deportes,Ciclismo,BrandB,1241.07,17,3.8
PROD-01333,Accesorios Auto EcoLine Modelo 43,Automotriz,Accesorios Auto,EcoLine,390.73,96,3.8
PROD-01334,Ciclismo PremiumCorp Modelo 19,Deportes,Ciclismo,PremiumCorp,1079.48,57,3.6
PROD-01335,Audio BrandE Modelo 90,Electrónica,Audio,BrandE,1159.01,85,4.1
PROD-01336,Utensilios PremiumCorp Modelo 49,Hogar y Cocina,Utensilios,PremiumCorp,489.55,300,3.3
PROD-01337,Camisas BrandD Modelo 51,Ropa y Calzado,Camisas,BrandD,97.38,180,3.5
PROD-01338,Accesorios BrandB Modelo 42,Electrónica,Accesorios,BrandB,928.86,161,3.8
PROD-01339,Audio PremiumCorp Modelo 45,Electrónica,Audio,PremiumCorp,1086.09,44,4.3
PROD-01340,Camisas BrandC Modelo 12,Ropa y Calzado,Camisas,BrandC,48.31,316,3.5
PROD-01341,Bloques BrandF Modelo 34,Juguetes,Bloques,BrandF,484.35,86,4.4
PROD-01342,Gimnasio BrandB Modelo 73,Deportes,Gimnasio,BrandB,191.08,260,4.4
PROD-01343,Maquillaje PremiumCorp Modelo 92,Belleza y Cuidado Personal,Maquillaje,PremiumCorp,204.09,241,3.6
PROD-01344,Muebles PremiumCorp Modelo 79,Hogar y Cocina,Muebles,PremiumCorp,749.32,124,4.0
PROD-01345,Maquillaje Essentials Modelo 25,Belleza y Cuidado Personal,Maquillaje,Essentials,904.66,13,4.4
PROD-01346,Ciencia BrandA Modelo 87,Libros,Ciencia,BrandA,321.28,31,4.3
PROD-01347,Perfumes BrandA Modelo 82,Belleza y Cuidado Personal,Perfumes,BrandA,702.69,338,4.1
PROD-01348,Skincare Essentials Modelo 67,Belleza y Cuidado Personal,Skincare,Essentials,996.61,126,3.7
PROD-01349,Ciencia BrandF Modelo 54,Libros,Ciencia,BrandF,483.69,124,4.3
PROD-01350,Camisas BrandE Modelo 49,Ropa y Calzado,Camisas,BrandE,473.7,266,3.5
PROD-01351,Ficción EcoLine Modelo 67,Libros,Ficción,EcoLine,796.39,209,4.2
PROD-01352,Radiocontrol BrandA Modelo 74,Juguetes,Radiocontrol,BrandA,531.78,15,5.0
PROD-01353,Camisas PremiumCorp Modelo 60,Ropa y Calzado,Camisas,PremiumCorp,1147.93,93,4.7
PROD-01354,Camping BrandF Modelo 99,Deportes,Camping,BrandF,52.45,179,3.2
PROD-01355,Zapatos PremiumCorp Modelo 71,Ropa y Calzado,Zapatos,PremiumCorp,1367.45,52,4.4
PROD-01356,Perfumes BrandA Modelo 47,Belleza y Cuidado Personal,Perfumes,BrandA,320.91,166,3.7
PROD-01357,Ficción BrandD Modelo 90,Libros,Ficción,BrandD,1054.75,114,4.0
PROD-01358,Muñecas BrandA Modelo 68,Juguetes,Muñecas,BrandA,855.66,217,4.1
PROD-01359,Herramientas EcoLine Modelo 53,Automotriz,Herramientas,EcoLine,979.68,49,4.4
PROD-01360,Pantalones BrandF Modelo 81,Ropa y Calzado,Pantalones,BrandF,467.77,10,3.6
PROD-01361,Skincare BrandB Modelo 63,Belleza y Cuidado Personal,Skincare,BrandB,554.9,270,3.9
PROD-01362,Decoración BrandA Modelo 88,Hogar y Cocina,Decoración,BrandA,1067.99,165,3.6
PROD-01363,Chaqueta BrandE Modelo 77,Ropa y Calzado,Chaqueta,BrandE,232.82,51,3.9
PROD-01364,Electrodomésticos BrandD Modelo 54,Hogar y Cocina,Electrodomésticos,BrandD,359.26,190,3.2
PROD-01365,Ciclismo BrandF Modelo 99,Deportes,Ciclismo,BrandF,19.05,147,4.5
PROD-01366,Decoración EcoLine Modelo 92,Hogar y Cocina,Decoración,EcoLine,836.79,121,3.7
PROD-01367,Limpieza BrandC Modelo 89,Automotriz,Limpieza,BrandC,1052.82,171,3.5
PROD-01368,Limpieza Essentials Modelo 14,Automotriz,Limpieza,Essentials,1220.87,91,3.8
PROD-01369,Perfumes Essentials Modelo 82,Belleza y Cuidado Personal,Perfumes,Essentials,236.35,298,4.9
PROD-01370,Pantalones BrandF Modelo 74,Ropa y Calzado,Pantalones,BrandF,613.76,96,3.6
PROD-01371,Chaqueta BrandB Modelo 55,Ropa y Calzado,Chaqueta,BrandB,199.6,322,3.4
PROD-01372,Chaqueta BrandB Modelo 15,Ropa y Calzado,Chaqueta,BrandB,1487.88,314,3.5
PROD-01373,Bloques BrandC Modelo 62,Juguetes,Bloques,BrandC,208.94,44,3.1
PROD-01374,Bloques PremiumCorp Modelo 32,Juguetes,Bloques,PremiumCorp,237.12,328,3.4
PROD-01375,Electrodomésticos BrandB Modelo 84,Hogar y Cocina,Electrodomésticos,BrandB,277.13,153,3.8
PROD-01376,Pantalones BrandB Modelo 55,Ropa y Calzado,Pantalones,BrandB,476.93,71,4.8
PROD-01377,Muñecas PremiumCorp Modelo 62,Juguetes,Muñecas,PremiumCorp,1031.27,75,4.5
PROD-01378,Camisas BrandE Modelo 74,Ropa y Calzado,Camisas,BrandE,446.5,311,3.3
PROD-01379,Perfumes BrandC Modelo 23,Belleza y Cuidado Personal,Perfumes,BrandC,1481.31,274,4.9
PROD-01380,Ciclismo BrandB Modelo 92,Deportes,Ciclismo,BrandB,1072.63,34,4.9
PROD-01381,Accesorios Auto BrandB Modelo 12,Automotriz,Accesorios Auto,BrandB,1200.49,227,4.8
PROD-01382,No Ficción BrandE Modelo 68,Libros,No Ficción,BrandE,407.77,305,3.3
PROD-01383,Audio EcoLine Modelo 67,Electrónica,Audio,EcoLine,496.47,73,4.1
PROD-01384,Radiocontrol BrandA Modelo 38,Juguetes,Radiocontrol,BrandA,96.2,243,3.7
PROD-01385,Muebles Essentials Modelo 71,Hogar y Cocina,Muebles,Essentials,755.82,216,3.6
PROD-01386,Camping PremiumCorp Modelo 18,Deportes,Camping,PremiumCorp,1072.71,290,4.8
PROD-01387,Teléfonos BrandD Modelo 75,Electrónica,Teléfonos,BrandD,749.87,207,3.2
PROD-01388,Herramientas BrandC Modelo 48,Automotriz,Herramientas,BrandC,504.36,289,4.7
PROD-01389,Ciclismo EcoLine Modelo 58,Deportes,Ciclismo,EcoLine,144.47,210,4.5
PROD-01390,Running BrandB Modelo 41,Deportes,Running,BrandB,1369.36,267,4.2
PROD-01391,Biografías BrandF Modelo 62,Libros,Biografías,BrandF,1447.77,160,3.8
PROD-01392,Limpieza PremiumCorp Modelo 29,Automotriz,Limpieza,PremiumCorp,1062.2,87,5.0
PROD-01393,Biografías BrandA Modelo 65,Libros,Biografías,BrandA,1331.41,62,3.5
PROD-01394,Zapatos BrandA Modelo 28,Ropa y Calzado,Zapatos,BrandA,1136.5,280,4.0
PROD-01395,Limpieza BrandB Modelo 28,Automotriz,Limpieza,BrandB,1422.16,106,3.3
PROD-01396,Running BrandA Modelo 87,Deportes,Running,BrandA,227.16,69,3.4
PROD-01397,Camisas BrandD Modelo 27,Ropa y Calzado,Camisas,BrandD,69.75,132,4.7
PROD-01398,Pantalones BrandE Modelo 15,Ropa y Calzado,Pantalones,BrandE,853.48,11,3.1
PROD-01399,Teléfonos BrandB Modelo 65,Electrónica,Teléfonos,BrandB,1047.58,178,3.4
PROD-01400,Bloques BrandE Modelo 80,Juguetes,Bloques,BrandE,1413.94,340,4.9
PROD-01401,Accesorios BrandC Modelo 58,Electrónica,Accesorios,BrandC,1446.9,161,3.8
PROD-01402,Juegos de Mesa PremiumCorp Modelo 26,Juguetes,Juegos de Mesa,PremiumCorp,368.77,36,4.5
PROD-01403,Pantalones PremiumCorp Modelo 94,Ropa y Calzado,Pantalones,PremiumCorp,292.65,305,3.5
PROD-01404,Ciclismo BrandA Modelo 73,Deportes,Ciclismo,BrandA,178.86,267,4.0
PROD-01405,Camisas BrandA Modelo 49,Ropa y Calzado,Camisas,BrandA,1153.55,307,4.0
PROD-01406,Camping Essentials Modelo 28,Deportes,Camping,Essentials,387.45,273,3.2
PROD-01407,Electrodomésticos BrandE Modelo 82,Hogar y Cocina,Electrodomésticos,BrandE,468.42,200,4.3
PROD-01408,Accesorios Auto BrandB Modelo 67,Automotriz,Accesorios Auto,BrandB,716.59,237,3.3
PROD-01409,Gimnasio BrandB Modelo 16,Deportes,Gimnasio,BrandB,1498.41,162,3.6
PROD-01410,Zapatos Essentials Modelo 28,Ropa y Calzado,Zapatos,Essentials,824.88,146,3.3
PROD-01411,Laptops BrandA Modelo 86,Electrónica,Laptops,BrandA,862.51,218,4.3
PROD-01412,Perfumes BrandF Modelo 85,Belleza y Cuidado Personal,Perfumes,BrandF,318.41,114,3.9
PROD-01413,Audio Essentials Modelo 66,Electrónica,Audio,Essentials,1483.71,290,3.5
PROD-01414,Decoración EcoLine Modelo 16,Hogar y Cocina,Decoración,EcoLine,1184.84,163,5.0
PROD-01415,Limpieza BrandF Modelo 25,Automotriz,Limpieza,BrandF,757.15,28,4.9
PROD-01416,Muebles BrandC Modelo 89,Hogar y Cocina,Muebles,BrandC,903.06,3,3.3
PROD-01417,Utensilios BrandA Modelo 97,Hogar y Cocina,Utensilios,BrandA,697.86,164,3.3
PROD-01418,Radiocontrol BrandE Modelo 97,Juguetes,Radiocontrol,BrandE,328.97,287,3.9
PROD-01419,Running BrandD Modelo 45,Deportes,Running,BrandD,717.22,209,4.0
PROD-01420,Muñecas BrandD Modelo 79,Juguetes,Muñecas,BrandD,198.46,58,4.5
PROD-01421,Laptops BrandF Modelo 37,Electrónica,Laptops,BrandF,127.43,144,4.6
PROD-01422,Audio BrandC Modelo 37,Electrónica,Audio,BrandC,760.16,57,4.1
PROD-01423,Teléfonos BrandC Modelo 90,Electrónica,Teléfonos,BrandC,934.08,280,3.2
PROD-01424,Ciclismo EcoLine Modelo 79,Deportes,Ciclismo,EcoLine,504.38,171,4.3
PROD-01425,Ciencia Essentials Modelo 10,Libros,Ciencia,Essentials,1266.29,252,4.5
PROD-01426,Camping BrandE Modelo 64,Deportes,Camping,BrandE,502.56,289,4.4
PROD-01427,Biografías BrandA Modelo 46,Libros,Biografías,BrandA,883.08,63,4.4
PROD-01428,Muebles Essentials Modelo 10,Hogar y Cocina,Muebles,Essentials,140.23,54,4.2
PROD-01429,Audio BrandA Modelo 11,Electrónica,Audio,BrandA,585.85,349,3.8
PROD-01430,Gimnasio BrandF Modelo 91,Deportes,Gimnasio,BrandF,1178.58,138,4.6
PROD-01431,Running BrandC Modelo 62,Deportes,Running,BrandC,497.53,310,3.8
PROD-01432,Accesorios Auto BrandB Modelo 37,Automotriz,Accesorios Auto,BrandB,45.8,282,4.9
PROD-01433,Running BrandD Modelo 91,Deportes,Running,BrandD,684.91,159,4.8
PROD-01434,Skincare BrandC Modelo 80,Belleza y Cuidado Personal,Skincare,BrandC,244.76,167,4.5
PROD-01435,Muebles BrandA Modelo 47,Hogar y Cocina,Muebles,BrandA,1053.72,273,3.7
PROD-01436,No Ficción BrandD Modelo 70,Libros,No Ficción,BrandD,850.59,303,3.8
PROD-01437,Limpieza PremiumCorp Modelo 16,Automotriz,Limpieza,PremiumCorp,1446.14,178,3.9
PROD-01438,Accesorios PremiumCorp Modelo 77,Electrónica,Accesorios,PremiumCorp,658.83,336,4.0
PROD-01439,Audio BrandC Modelo 64,Electrónica,Audio,BrandC,1194.67,205,3.8
PROD-01440,Herramientas Essentials Modelo 71,Automotriz,Herramientas,Essentials,1126.52,86,4.2
PROD-01441,Maquillaje EcoLine Modelo 54,Belleza y Cuidado Personal,Maquillaje,EcoLine,775.82,263,4.5
PROD-01442,No Ficción Essentials Modelo 45,Libros,No Ficción,Essentials,86.85,249,3.7
PROD-01443,Camping EcoLine Modelo 22,Deportes,Camping,EcoLine,120.5,306,3.5
PROD-01444,Cabello BrandC Modelo 67,Belleza y Cuidado Personal,Cabello,BrandC,57.1,4,4.2
PROD-01445,Utensilios BrandF Modelo 38,Hogar y Cocina,Utensilios,BrandF,1279.71,335,4.4
PROD-01446,Maquillaje BrandD Modelo 29,Belleza y Cuidado Personal,Maquillaje,BrandD,1253.38,304,4.7
PROD-01447,Limpieza BrandF Modelo 92,Automotriz,Limpieza,BrandF,1416.03,278,4.1
PROD-01448,Teléfonos Essentials Modelo 45,Electrónica,Teléfonos,Essentials,666.87,309,3.5
PROD-01449,Cabello BrandB Modelo 75,Belleza y Cuidado Personal,Cabello,BrandB,592.09,73,3.5
PROD-01450,Biografías BrandF Modelo 55,Libros,Biografías,BrandF,193.17,335,3.5
PROD-01451,Maquillaje BrandB Modelo 10,Belleza y Cuidado Personal,Maquillaje,BrandB,655.8,282,5.0
PROD-01452,Ficción PremiumCorp Modelo 50,Libros,Ficción,PremiumCorp,576.41,123,5.0
PROD-01453,Gimnasio Essentials Modelo 55,Deportes,Gimnasio,Essentials,20.96,268,3.2
PROD-01454,Pantalones PremiumCorp Modelo 36,Ropa y Calzado,Pantalones,PremiumCorp,286.54,266,3.4
PROD-01455,Zapatos BrandC Modelo 60,Ropa y Calzado,Zapatos,BrandC,952.95,24,4.0
PROD-01456,Audio BrandB Modelo 77,Electrónica,Audio,BrandB,656.08,307,3.4
PROD-01457,Skincare BrandD Modelo 97,Belleza y Cuidado Personal,Skincare,BrandD,216.21,11,4.4
